start,end,duration_seconds,duration_minutes,app,device_id
2026-04-29T10:01:15.054071+02:00,2026-04-29T10:01:18.445219+02:00,3,0.05,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:01:18.445219+02:00,2026-04-29T10:01:19.437763+02:00,0,0.0,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:01:19.437763+02:00,2026-04-29T10:01:20.333320+02:00,0,0.0,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:01:20.333320+02:00,2026-04-29T10:01:22.987112+02:00,2,0.03,com.spotify.client,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:01:23.138643+02:00,2026-04-29T10:03:08.120809+02:00,104,1.73,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:03:08.120809+02:00,2026-04-29T10:03:12.393978+02:00,4,0.07,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:03:12.393978+02:00,2026-04-29T10:04:49.414905+02:00,97,1.62,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:04:49.433508+02:00,2026-04-29T10:06:07.620329+02:00,78,1.3,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:06:07.620329+02:00,2026-04-29T10:07:05.636016+02:00,58,0.97,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:07:05.636016+02:00,2026-04-29T10:07:10.416574+02:00,4,0.07,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:07:10.432727+02:00,2026-04-29T10:08:01.997751+02:00,51,0.85,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:08:04.125114+02:00,2026-04-29T10:08:07.009605+02:00,2,0.03,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:09:40.865240+02:00,2026-04-29T10:09:46.569824+02:00,5,0.08,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:09:46.569824+02:00,2026-04-29T10:09:49.318328+02:00,2,0.03,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:09:49.318328+02:00,2026-04-29T10:09:50.551611+02:00,1,0.02,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:09:53.571258+02:00,2026-04-29T10:10:32.771980+02:00,39,0.65,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:10:56.196360+02:00,2026-04-29T10:11:23.286145+02:00,27,0.45,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:55:31.910963+02:00,2026-04-29T10:57:01.319201+02:00,89,1.48,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:57:02.249788+02:00,2026-04-29T10:57:33.956096+02:00,31,0.52,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T10:57:33.956096+02:00,2026-04-29T10:59:07.268284+02:00,93,1.55,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:24:58.186440+02:00,2026-04-29T11:24:58.197294+02:00,0,0.0,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:26:12.746535+02:00,2026-04-29T11:26:15.309420+02:00,2,0.03,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:26:15.309420+02:00,2026-04-29T11:26:17.335054+02:00,2,0.03,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:26:54.757916+02:00,2026-04-29T11:26:56.136257+02:00,1,0.02,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:26:56.136257+02:00,2026-04-29T11:26:57.771116+02:00,1,0.02,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:29:43.292689+02:00,2026-04-29T11:29:44.852215+02:00,1,0.02,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:29:46.438704+02:00,2026-04-29T11:30:08.104936+02:00,21,0.35,com.klarna.app,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:37:59.535640+02:00,2026-04-29T11:37:59.537967+02:00,0,0.0,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:37:59.573671+02:00,2026-04-29T11:38:13.812398+02:00,14,0.23,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:38:20.061909+02:00,2026-04-29T11:38:20.063589+02:00,0,0.0,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:38:20.093518+02:00,2026-04-29T11:38:25.214853+02:00,5,0.08,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:39:10.027868+02:00,2026-04-29T11:39:11.694551+02:00,1,0.02,com.klarna.app,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:39:13.323185+02:00,2026-04-29T11:39:42.167585+02:00,28,0.47,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:39:42.185804+02:00,2026-04-29T11:40:04.271542+02:00,22,0.37,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:40:04.556794+02:00,2026-04-29T11:41:02.483580+02:00,57,0.95,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:44:29.211902+02:00,2026-04-29T11:44:29.571242+02:00,0,0.0,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:44:35.427722+02:00,2026-04-29T11:44:38.092565+02:00,2,0.03,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:44:48.029211+02:00,2026-04-29T11:45:22.245144+02:00,34,0.57,com.github.stormbreaker.prod,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:45:22.245144+02:00,2026-04-29T11:45:49.357058+02:00,27,0.45,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:45:56.403580+02:00,2026-04-29T11:46:16.094238+02:00,19,0.32,com.runbuddy.prod,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:46:16.094238+02:00,2026-04-29T11:46:17.191952+02:00,1,0.02,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:46:17.191952+02:00,2026-04-29T11:46:18.445222+02:00,1,0.02,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T11:46:20.761579+02:00,2026-04-29T11:46:42.219652+02:00,21,0.35,com.einnovation.temu,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T12:15:40.269447+02:00,2026-04-29T12:16:24.253327+02:00,43,0.72,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T14:05:32.813047+02:00,2026-04-29T14:05:34.928946+02:00,2,0.03,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T14:32:36.196022+02:00,2026-04-29T14:32:38.697623+02:00,2,0.03,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T14:32:38.697623+02:00,2026-04-29T14:32:53.582255+02:00,14,0.23,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T14:35:07.306853+02:00,2026-04-29T14:35:28.810594+02:00,21,0.35,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T14:35:28.810594+02:00,2026-04-29T14:35:29.972664+02:00,1,0.02,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T15:13:09.276360+02:00,2026-04-29T15:13:27.848585+02:00,18,0.3,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T15:13:55.557043+02:00,2026-04-29T15:13:56.441420+02:00,0,0.0,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T15:38:12.083936+02:00,2026-04-29T15:38:12.251661+02:00,0,0.0,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T15:38:14.837163+02:00,2026-04-29T15:38:16.905163+02:00,2,0.03,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T15:38:18.495325+02:00,2026-04-29T15:38:24.196316+02:00,5,0.08,com.github.stormbreaker.prod,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T15:44:04.481480+02:00,2026-04-29T15:44:06.985166+02:00,2,0.03,com.github.stormbreaker.prod,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T15:44:13.175701+02:00,2026-04-29T15:45:36.421139+02:00,83,1.38,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T15:50:55.499313+02:00,2026-04-29T15:51:44.629091+02:00,49,0.82,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T16:43:46.074935+02:00,2026-04-29T16:43:54.586533+02:00,8,0.13,com.spotify.client,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T16:48:50.659179+02:00,2026-04-29T16:49:02.391154+02:00,11,0.18,com.spotify.client,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T18:41:51.862248+02:00,2026-04-29T18:41:53.449069+02:00,1,0.02,com.spotify.client,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T18:41:56.157597+02:00,2026-04-29T18:41:57.728510+02:00,1,0.02,com.spotify.client,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T18:41:58.499531+02:00,2026-04-29T18:42:18.758444+02:00,20,0.33,com.google.Gmail,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T18:42:18.758444+02:00,2026-04-29T18:42:39.899268+02:00,21,0.35,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T18:42:39.899268+02:00,2026-04-29T18:42:41.188375+02:00,1,0.02,com.google.Gmail,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T18:43:28.674066+02:00,2026-04-29T18:43:33.236181+02:00,4,0.07,com.google.Gmail,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T18:43:33.253993+02:00,2026-04-29T18:43:39.137874+02:00,5,0.08,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T18:45:38.158255+02:00,2026-04-29T18:45:45.706206+02:00,7,0.12,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T18:45:45.706206+02:00,2026-04-29T18:46:00.615896+02:00,14,0.23,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T18:46:00.615896+02:00,2026-04-29T18:47:25.527846+02:00,84,1.4,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T19:56:32.315925+02:00,2026-04-29T19:56:38.766873+02:00,6,0.1,com.github.stormbreaker.prod,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T20:16:05.151063+02:00,2026-04-29T20:16:08.331359+02:00,3,0.05,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T20:16:09.449459+02:00,2026-04-29T20:16:19.815677+02:00,10,0.17,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T20:44:59.354300+02:00,2026-04-29T20:45:03.375292+02:00,4,0.07,com.google.Gmail,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T21:32:10.603499+02:00,2026-04-29T21:32:29.639810+02:00,19,0.32,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T21:33:00.556274+02:00,2026-04-29T21:34:10.115729+02:00,69,1.15,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T21:37:16.954262+02:00,2026-04-29T21:37:18.583070+02:00,1,0.02,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T21:37:18.763030+02:00,2026-04-29T21:37:54.033081+02:00,35,0.58,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T21:46:02.390098+02:00,2026-04-29T21:46:04.533797+02:00,2,0.03,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T21:46:13.230604+02:00,2026-04-29T21:46:23.954589+02:00,10,0.17,com.runbuddy.prod,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T22:03:45.738639+02:00,2026-04-29T22:04:16.526504+02:00,30,0.5,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T22:04:16.545238+02:00,2026-04-29T22:05:02.392847+02:00,45,0.75,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T22:05:35.203946+02:00,2026-04-29T22:07:08.204078+02:00,93,1.55,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T22:07:08.343896+02:00,2026-04-29T22:07:40.458687+02:00,32,0.53,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-29T22:08:03.611841+02:00,2026-04-29T22:09:05.744034+02:00,62,1.03,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T01:07:13.833615+02:00,2026-04-30T01:07:35.666368+02:00,21,0.35,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T01:07:42.414815+02:00,2026-04-30T01:08:00.669559+02:00,18,0.3,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T08:04:43.571766+02:00,2026-04-30T08:05:14.302296+02:00,30,0.5,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T08:13:51.630764+02:00,2026-04-30T08:13:51.972839+02:00,0,0.0,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T08:13:54.648495+02:00,2026-04-30T08:13:54.688884+02:00,0,0.0,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T08:13:54.688884+02:00,2026-04-30T08:14:13.089025+02:00,18,0.3,com.google.Gmail,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T08:14:13.089025+02:00,2026-04-30T08:14:31.137325+02:00,18,0.3,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T08:14:32.060321+02:00,2026-04-30T08:15:30.667970+02:00,58,0.97,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:01:12.498725+02:00,2026-04-30T09:01:18.585535+02:00,6,0.1,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:01:18.605799+02:00,2026-04-30T09:01:26.519400+02:00,7,0.12,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:01:32.284750+02:00,2026-04-30T09:07:34.278156+02:00,361,6.02,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:10:13.448724+02:00,2026-04-30T09:10:18.784422+02:00,5,0.08,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:39:52.300446+02:00,2026-04-30T09:39:54.765356+02:00,2,0.03,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:39:55.506256+02:00,2026-04-30T09:42:37.427406+02:00,161,2.68,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:44:07.593639+02:00,2026-04-30T09:44:10.592962+02:00,2,0.03,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:44:11.820078+02:00,2026-04-30T09:44:31.341304+02:00,19,0.32,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:44:31.358373+02:00,2026-04-30T09:44:33.567264+02:00,2,0.03,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:44:33.567264+02:00,2026-04-30T09:45:22.865258+02:00,49,0.82,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:45:22.880908+02:00,2026-04-30T09:45:38.075451+02:00,15,0.25,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:45:38.075451+02:00,2026-04-30T09:45:38.821724+02:00,0,0.0,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:45:38.821724+02:00,2026-04-30T09:45:46.675392+02:00,7,0.12,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:45:46.675392+02:00,2026-04-30T09:47:40.816230+02:00,114,1.9,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:47:40.816230+02:00,2026-04-30T09:47:42.751941+02:00,1,0.02,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:47:42.751941+02:00,2026-04-30T09:47:43.408063+02:00,0,0.0,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:47:43.408063+02:00,2026-04-30T09:47:45.514915+02:00,2,0.03,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:47:45.514915+02:00,2026-04-30T09:47:47.220756+02:00,1,0.02,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:47:47.220756+02:00,2026-04-30T09:48:35.563068+02:00,48,0.8,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:48:35.563068+02:00,2026-04-30T09:49:09.169758+02:00,33,0.55,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:49:09.169758+02:00,2026-04-30T09:49:11.074372+02:00,1,0.02,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T09:51:56.847821+02:00,2026-04-30T09:53:17.424854+02:00,80,1.33,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:03:06.395803+02:00,2026-04-30T10:03:14.609432+02:00,8,0.13,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:03:14.838690+02:00,2026-04-30T10:03:19.630647+02:00,4,0.07,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:03:19.630647+02:00,2026-04-30T10:04:11.147740+02:00,51,0.85,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:13:38.792272+02:00,2026-04-30T10:13:44.685634+02:00,5,0.08,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:14:50.576507+02:00,2026-04-30T10:14:51.994457+02:00,1,0.02,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:14:51.994457+02:00,2026-04-30T10:15:05.867587+02:00,13,0.22,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:15:05.883216+02:00,2026-04-30T10:15:06.908944+02:00,1,0.02,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:15:06.926381+02:00,2026-04-30T10:15:09.090425+02:00,2,0.03,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:15:09.108154+02:00,2026-04-30T10:17:33.770050+02:00,144,2.4,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:17:34.347455+02:00,2026-04-30T10:17:38.919089+02:00,4,0.07,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:17:38.919089+02:00,2026-04-30T10:19:35.127353+02:00,116,1.93,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:22:41.229937+02:00,2026-04-30T10:23:22.181949+02:00,40,0.67,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:23:23.638166+02:00,2026-04-30T10:23:23.714987+02:00,0,0.0,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:23:23.714987+02:00,2026-04-30T10:23:26.863980+02:00,3,0.05,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:24:11.694249+02:00,2026-04-30T10:24:15.561058+02:00,3,0.05,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:24:15.561058+02:00,2026-04-30T10:24:20.738571+02:00,5,0.08,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:24:22.742051+02:00,2026-04-30T10:26:24.203329+02:00,121,2.02,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:31:26.686180+02:00,2026-04-30T10:32:45.574613+02:00,78,1.3,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:34:49.596146+02:00,2026-04-30T10:34:49.598625+02:00,0,0.0,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:34:49.617673+02:00,2026-04-30T10:34:57.004478+02:00,7,0.12,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:34:58.821213+02:00,2026-04-30T10:35:18.177608+02:00,19,0.32,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:35:18.177608+02:00,2026-04-30T10:35:27.063398+02:00,8,0.13,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:35:27.063398+02:00,2026-04-30T10:37:22.320373+02:00,115,1.92,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:37:22.320373+02:00,2026-04-30T10:37:24.779969+02:00,2,0.03,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:42:45.114725+02:00,2026-04-30T10:44:50.711230+02:00,125,2.08,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:44:50.711230+02:00,2026-04-30T10:45:06.292577+02:00,15,0.25,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:46:34.967162+02:00,2026-04-30T10:46:35.571591+02:00,0,0.0,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:46:35.571591+02:00,2026-04-30T10:46:37.283481+02:00,1,0.02,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:46:50.514266+02:00,2026-04-30T10:46:55.037011+02:00,4,0.07,com.apple.PosterBoard,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:47:28.180077+02:00,2026-04-30T10:47:28.286346+02:00,0,0.0,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:47:48.792529+02:00,2026-04-30T10:47:51.766694+02:00,2,0.03,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:49:29.834761+02:00,2026-04-30T10:50:17.784832+02:00,47,0.78,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T10:50:17.784832+02:00,2026-04-30T10:52:31.777016+02:00,133,2.22,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T11:03:09.501031+02:00,2026-04-30T11:03:14.769804+02:00,5,0.08,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T11:03:18.178172+02:00,2026-04-30T11:03:21.300776+02:00,3,0.05,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T11:03:21.300776+02:00,2026-04-30T11:03:34.127234+02:00,12,0.2,com.google.GoogleMobile,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T11:03:34.127234+02:00,2026-04-30T11:04:14.170756+02:00,40,0.67,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T11:04:39.745416+02:00,2026-04-30T11:04:44.151060+02:00,4,0.07,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T11:04:44.151060+02:00,2026-04-30T11:04:48.566085+02:00,4,0.07,com.google.GoogleMobile,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T11:06:24.329052+02:00,2026-04-30T11:06:46.069827+02:00,21,0.35,com.google.GoogleMobile,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T11:06:46.069827+02:00,2026-04-30T11:06:47.176642+02:00,1,0.02,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T11:06:47.176642+02:00,2026-04-30T11:06:53.752412+02:00,6,0.1,com.google.GoogleMobile,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T11:06:53.752412+02:00,2026-04-30T11:07:12.338576+02:00,18,0.3,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T11:07:12.338576+02:00,2026-04-30T11:07:38.732717+02:00,26,0.43,com.google.GoogleMobile,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T11:07:38.732717+02:00,2026-04-30T11:08:25.508506+02:00,46,0.77,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T11:08:25.508506+02:00,2026-04-30T11:08:39.277331+02:00,13,0.22,com.google.GoogleMobile,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T11:08:39.277331+02:00,2026-04-30T11:08:42.115040+02:00,2,0.03,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T11:09:21.715011+02:00,2026-04-30T11:11:43.747687+02:00,142,2.37,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T11:25:42.867141+02:00,2026-04-30T11:29:22.199153+02:00,219,3.65,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T12:19:12.520310+02:00,2026-04-30T12:21:18.043397+02:00,125,2.08,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T12:26:19.828479+02:00,2026-04-30T12:26:24.056620+02:00,4,0.07,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T12:26:28.315115+02:00,2026-04-30T12:26:45.924400+02:00,17,0.28,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T12:38:48.826288+02:00,2026-04-30T12:38:54.878778+02:00,6,0.1,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T13:25:40.888148+02:00,2026-04-30T13:26:00.662231+02:00,19,0.32,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T13:26:00.662231+02:00,2026-04-30T13:27:40.383801+02:00,99,1.65,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-30T13:27:44.934186+02:00,2026-04-30T13:27:57.276536+02:00,12,0.2,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
